x1,x2,x3,x4,x5,x6,y1,y2,y3,y4,y5,y6
1,15,3,27,5,61,0,12,2,19,4,34
1,22,3,44,4,28,0,22,2,6,5,72
2,14,4,31,5,50,0,2,1,17,3,19
0,10,3,28,5,48,1,18,2,2,4,20
2,22,3,24,4,43,0,3,1,21,5,67
2,22,4,27,5,46,0,14,1,5,3,19
0,21,4,17,5,49,1,11,2,6,3,32
0,22,4,20,5,61,1,19,2,1,3,41
1,17,3,22,5,60,0,5,2,21,4,38
0,12,1,22,5,62,2,6,3,34,4,28
1,24,3,33,4,39,0,9,2,15,5,72
0,23,3,37,4,37,1,14,2,23,5,74
0,2,4,33,5,50,1,15,2,18,3,17
1,17,4,22,5,57,0,18,2,5,3,35
0,2,1,20,5,66,2,24,3,22,4,44
1,22,3,30,4,46,0,8,2,24,5,76
1,14,3,24,5,49,0,10,2,11,4,25
0,4,4,36,5,63,1,23,2,13,3,27
1,16,4,21,5,57,0,20,2,5,3,36
0,3,4,37,5,63,1,23,2,14,3,26
1,18,2,9,5,69,0,24,3,42,4,27
1,20,2,24,3,44,0,24,4,44,5,88
0,12,4,25,5,48,1,11,2,14,3,23
1,13,3,23,5,59,0,10,2,23,4,36
0,21,3,24,5,43,1,3,2,16,4,19
2,17,3,42,4,38,0,21,1,21,5,80
0,5,3,25,5,58,1,20,2,13,4,33
0,24,1,9,5,59,2,17,3,33,4,26
1,20,3,34,4,44,0,14,2,24,5,78
2,24,3,16,5,52,0,4,1,12,4,36
1,10,4,26,5,48,0,12,2,16,3,22
1,23,2,6,5,65,0,13,3,36,4,29
2,15,3,26,5,61,0,6,1,20,4,35
2,23,3,29,4,47,0,5,1,24,5,76
0,22,3,45,4,30,1,23,2,7,5,75
1,11,4,27,5,48,0,10,2,16,3,21
0,17,4,31,5,55,1,7,2,24,3,24
0,24,3,40,4,31,1,16,2,15,5,71
1,8,3,26,5,57,0,18,2,23,4,31
1,11,2,20,5,59,0,17,3,28,4,31
0,2,4,34,5,51,1,15,2,19,3,17
0,22,3,41,4,26,1,19,2,7,5,67
0,3,4,32,5,50,1,15,2,17,3,18
1,22,2,13,5,61,0,4,3,26,4,35
1,23,3,45,4,30,0,22,2,7,5,75
1,16,3,26,5,49,0,10,2,7,4,23
2,21,3,36,4,36,0,21,1,15,5,72
1,16,3,30,5,53,0,14,2,7,4,23
0,19,4,29,5,55,1,7,2,22,3,26
1,21,2,18,5,62,0,2,3,23,4,39
2,22,3,33,4,45,0,10,1,23,5,78
0,17,4,22,5,57,1,18,2,4,3,35
2,23,3,31,4,42,0,12,1,19,5,73
1,19,4,29,5,49,0,1,2,10,3,20
0,22,4,20,5,60,1,18,2,2,3,40
0,24,4,21,5,51,1,6,2,15,3,30
2,22,3,32,4,44,0,10,1,22,5,76
0,6,4,30,5,58,1,22,2,8,3,28
2,11,4,29,5,56,0,9,1,18,3,27
2,4,3,35,5,60,0,14,1,21,4,25
1,9,4,30,5,56,0,17,2,21,3,26
0,2,4,39,5,63,1,22,2,17,3,24
1,24,3,33,4,32,0,9,2,8,5,65
0,23,3,27,5,53,1,4,2,22,4,26
0,20,3,27,5,54,1,7,2,20,4,27
0,16,4,23,5,57,1,18,2,5,3,34
0,17,4,25,5,52,1,10,2,15,3,27
0,21,3,30,5,40,1,9,2,1,4,10
1,19,3,27,5,48,0,8,2,2,4,21
0,18,4,23,5,63,1,22,2,1,3,40
2,11,4,25,5,60,0,21,1,14,3,35
0,2,4,36,5,56,1,18,2,18,3,20
1,16,2,13,5,58,0,13,3,29,4,29
0,1,3,25,5,65,1,24,2,16,4,40
0,16,3,27,5,50,1,11,2,12,4,23
0,17,3,39,4,46,1,22,2,24,5,85
1,13,4,26,5,48,0,9,2,13,3,22
2,13,3,26,5,50,0,15,1,11,4,24
2,17,3,38,4,35,0,20,1,18,5,73
0,23,3,39,4,32,1,16,2,16,5,71
2,7,3,31,5,59,0,10,1,21,4,28
1,19,3,36,4,34,0,17,2,15,5,70
1,17,3,18,5,59,0,1,2,24,4,41
1,20,2,8,5,69,0,21,3,41,4,28
1,21,2,5,5,65,0,18,3,39,4,26
1,10,4,27,5,48,0,11,2,17,3,21
0,20,3,40,4,36,1,20,2,16,5,76
0,11,1,19,5,71,2,22,3,30,4,41
0,8,4,33,5,55,1,14,2,19,3,22
0,14,3,25,5,50,1,11,2,14,4,25
1,11,4,32,5,52,0,9,2,21,3,20
0,22,3,43,4,37,1,21,2,16,5,80
2,4,3,31,5,56,0,10,1,21,4,25
0,24,1,10,5,57,2,13,3,34,4,23
1,14,2,23,5,62,0,11,3,25,4,37
0,19,4,23,5,60,1,18,2,5,3,37
2,10,4,27,5,61,0,17,1,17,3,34
0,7,3,27,5,69,1,20,2,22,4,42
0,15,1,16,5,58,2,11,3,31,4,27
2,18,4,24,5,54,0,24,1,6,3,30
0,22,1,15,5,62,2,10,3,37,4,25
0,5,3,27,5,71,1,22,2,22,4,44
0,12,1,19,5,68,2,18,3,31,4,37
0,13,3,24,5,50,1,11,2,15,4,26
1,13,3,24,5,61,0,11,2,24,4,37
2,14,3,26,5,63,0,3,1,23,4,37
1,14,2,21,5,60,0,11,3,25,4,35
0,9,1,22,5,58,2,5,3,31,4,27
2,11,3,25,5,57,0,4,1,21,4,32
0,12,1,15,5,64,2,22,3,27,4,37
2,21,3,24,4,41,0,4,1,20,5,65
2,17,3,23,5,61,0,2,1,21,4,38
2,12,3,28,5,55,0,13,1,15,4,27
2,6,3,34,5,63,0,11,1,23,4,29
2,16,3,24,5,55,0,9,1,15,4,31
0,5,4,37,5,60,1,18,2,19,3,23
0,19,1,18,5,63,2,8,3,37,4,26
2,23,3,23,5,50,0,19,1,4,4,27
2,17,3,24,5,55,0,10,1,14,4,31
1,15,4,28,5,63,0,20,2,13,3,35
1,14,4,29,5,61,0,18,2,15,3,32
0,23,3,28,5,47,1,5,2,14,4,19
0,7,1,18,5,67,2,24,3,25,4,42
0,3,4,35,5,51,1,13,2,22,3,16
0,14,4,24,5,51,1,13,2,11,3,27
1,5,3,28,5,56,0,23,2,23,4,28
1,9,3,28,5,60,0,19,2,23,4,32
0,5,4,37,5,63,1,21,2,16,3,26
1,6,2,24,5,58,0,22,3,28,4,30
0,22,3,28,5,46,1,6,2,12,4,18
0,19,4,24,5,52,1,9,2,15,3,28
0,20,1,18,5,60,2,4,3,38,4,22
0,17,3,24,5,49,1,7,2,18,4,25
0,16,4,28,5,61,1,17,2,11,3,33
0,17,1,18,5,57,2,4,3,35,4,22
0,12,4,30,5,63,1,21,2,9,3,33
2,22,4,29,5,54,0,18,1,7,3,25
2,7,3,28,5,57,0,6,1,22,4,29
0,20,3,28,5,40,1,8,2,4,4,12
1,18,3,26,5,49,0,8,2,5,4,23
0,21,3,44,4,24,1,23,2,1,5,68
1,23,3,43,4,38,0,20,2,15,5,81
2,18,3,29,5,55,0,21,1,8,4,26
1,12,4,26,5,48,0,10,2,14,3,22
0,3,1,23,5,66,2,17,3,26,4,40
1,17,2,17,5,56,0,5,3,22,4,34
2,10,3,35,5,61,0,19,1,16,4,26
1,18,4,20,5,56,0,18,2,2,3,36
1,11,3,35,5,51,0,24,2,5,4,16
2,3,3,32,5,57,0,10,1,22,4,25
0,10,1,21,5,71,2,19,3,31,4,40
2,7,3,32,5,61,0,10,1,22,4,29
0,19,3,26,5,49,1,7,2,16,4,23
2,21,3,27,5,52,0,23,1,4,4,25
2,7,4,27,5,57,0,10,1,20,3,30
2,20,3,29,4,40,0,9,1,20,5,69
0,11,3,31,5,60,1,20,2,9,4,29
1,22,2,8,5,58,0,6,3,28,4,30
1,22,3,31,4,41,0,9,2,19,5,72
0,8,4,36,5,61,1,17,2,19,3,25
1,24,3,38,4,38,0,14,2,14,5,76
2,21,3,33,4,35,0,19,1,14,5,68
2,19,3,34,4,42,0,11,1,23,5,76
2,7,4,26,5,56,0,11,1,19,3,30
0,21,3,26,5,55,1,5,2,24,4,29
2,18,4,27,5,52,0,16,1,9,3,25
1,20,2,8,5,68,0,20,3,40,4,28
1,21,2,7,5,66,0,17,3,38,4,28
0,9,1,21,5,70,2,19,3,30,4,40
2,20,3,31,4,42,0,9,1,22,5,73
1,17,3,41,4,34,0,24,2,17,5,75
2,16,3,33,4,40,0,9,1,24,5,73
1,18,2,11,5,65,0,18,3,36,4,29
1,21,2,14,5,69,0,13,3,34,4,35
1,23,2,4,5,65,0,15,3,38,4,27
0,15,3,30,5,49,1,15,2,4,4,19
0,23,1,10,5,59,2,16,3,33,4,26
0,17,1,21,5,62,2,3,3,38,4,24
0,6,3,26,5,68,1,20,2,22,4,42
0,24,4,20,5,61,1,17,2,3,3,41
1,18,3,23,5,60,0,5,2,19,4,37
1,18,3,28,4,42,0,10,2,24,5,70
0,24,1,15,5,63,2,9,3,39,4,24
1,18,3,19,5,56,0,1,2,19,4,37
0,24,3,40,4,25,1,16,2,9,5,65
0,21,1,14,5,57,2,8,3,35,4,22
0,11,1,20,5,69,2,18,3,31,4,38
2,17,4,30,5,54,0,11,1,13,3,24
1,14,2,21,5,63,0,14,3,28,4,35
1,20,3,36,4,32,0,16,2,12,5,68
0,20,3,33,5,47,1,13,2,1,4,14
1,15,2,14,5,67,0,23,3,38,4,29
0,19,1,24,4,48,2,24,3,43,5,91
2,22,3,26,5,54,0,20,1,6,4,28
2,9,4,31,5,63,0,10,1,22,3,32
2,16,3,27,5,51,0,19,1,8,4,24
0,9,4,33,5,55,1,13,2,20,3,22
2,10,3,24,5,56,0,2,1,22,4,32
1,17,4,28,5,61,0,16,2,11,3,33
0,16,3,24,5,48,1,8,2,16,4,24
1,12,4,27,5,49,0,10,2,15,3,22
2,24,3,19,5,51,0,11,1,8,4,32
2,24,3,27,4,42,0,9,1,18,5,69
1,24,2,1,5,65,0,16,3,40,4,25
0,14,4,29,5,60,1,17,2,12,3,31
2,9,3,32,5,55,0,18,1,14,4,23
2,5,4,26,5,62,0,15,1,21,3,36
2,21,4,26,5,46,0,15,1,5,3,20
1,17,3,40,4,33,0,23,2,16,5,73
0,12,1,20,5,58,2,6,3,32,4,26
2,15,4,27,5,49,0,10,1,12,3,22
0,9,4,30,5,56,1,17,2,13,3,26
2,7,4,29,5,71,0,20,1,22,3,42
1,15,2,17,5,69,0,22,3,37,4,32
1,17,3,24,5,51,0,7,2,10,4,27
2,20,3,25,5,52,0,18,1,7,4,27
2,20,3,28,4,40,0,8,1,20,5,68
2,22,3,39,4,45,0,16,1,23,5,84
0,20,1,13,5,68,2,22,3,33,4,35
1,21,2,8,5,70,0,20,3,41,4,29
0,6,4,26,5,56,1,24,2,2,3,30
1,23,3,25,5,52,0,2,2,4,4,27
0,23,3,30,5,40,1,7,2,3,4,10
1,18,2,18,5,59,0,5,3,23,4,36
0,17,1,13,5,65,2,22,3,30,4,35
0,16,3,34,5,53,1,18,2,1,4,19
2,12,3,48,4,36,0,24,1,24,5,84
2,12,3,44,4,32,0,24,1,20,5,76
0,24,1,14,5,63,2,11,3,38,4,25
1,20,3,42,4,39,0,22,2,19,5,81
2,18,3,28,5,55,0,19,1,9,4,27
1,8,3,30,5,62,0,22,2,24,4,32
2,2,4,24,5,64,0,18,1,22,3,40
0,20,4,24,5,52,1,8,2,16,3,28
2,5,3,29,5,57,0,6,1,23,4,28
1,19,3,24,5,49,0,5,2,6,4,25
0,10,4,28,5,58,1,20,2,8,3,30
2,16,3,40,4,32,0,24,1,16,5,72
1,14,3,23,5,59,0,9,2,22,4,36
1,8,3,26,5,58,0,18,2,24,4,32
2,14,3,27,5,56,0,12,1,15,4,29
0,15,4,29,5,60,1,16,2,13,3,31
0,13,3,30,5,50,1,17,2,3,4,20
1,13,4,30,5,62,0,19,2,17,3,32
2,22,3,41,4,39,0,24,1,17,5,80
2,21,3,33,4,44,0,10,1,23,5,77
1,12,4,28,5,57,0,17,2,16,3,29
1,23,3,39,4,35,0,16,2,12,5,74
0,8,1,19,5,66,2,20,3,27,4,39
1,15,4,18,5,56,0,23,2,3,3,38
2,7,3,33,5,63,0,10,1,23,4,30
1,16,4,25,5,54,0,13,2,9,3,29
1,8,4,29,5,58,0,21,2,21,3,29
0,15,4,30,5,61,1,16,2,14,3,31
2,21,3,31,4,42,0,10,1,21,5,73
0,5,3,27,5,65,1,22,2,16,4,38
1,20,3,28,4,41,0,8,2,21,5,69
1,21,4,22,5,62,0,19,2,1,3,40
0,20,3,28,5,43,1,8,2,7,4,15
1,11,4,26,5,60,0,23,2,15,3,34
0,23,3,47,4,26,1,24,2,2,5,73
0,12,1,20,5,69,2,17,3,32,4,37
2,19,4,31,5,48,0,5,1,12,3,17
0,22,3,43,4,39,1,21,2,18,5,82
1,14,4,24,5,51,0,13,2,10,3,27
0,5,4,33,5,50,1,12,2,21,3,17
0,20,3,30,5,53,1,10,2,13,4,23
0,8,1,22,5,71,2,19,3,30,4,41
0,8,3,29,5,62,1,21,2,12,4,33
2,21,4,25,5,40,0,11,1,4,3,15
0,16,3,24,5,50,1,8,2,18,4,26
1,23,3,25,5,55,0,2,2,7,4,30
1,18,2,21,5,61,0,4,3,22,4,39
2,24,3,35,4,44,0,15,1,20,5,79
1,22,3,28,4,40,0,6,2,18,5,68
2,10,3,31,5,59,0,13,1,18,4,28
2,20,3,21,5,51,0,11,1,10,4,30
2,12,3,44,4,33,0,23,1,21,5,77
2,10,4,31,5,58,0,6,1,21,3,27
0,22,4,23,5,60,1,15,2,8,3,37
1,20,4,24,5,52,0,8,2,4,3,28
1,24,3,35,4,45,0,11,2,21,5,80
2,11,4,26,5,62,0,21,1,15,3,36
0,10,1,23,5,71,2,15,3,33,4,38
0,16,3,30,5,48,1,14,2,4,4,18
1,20,2,13,5,59,0,6,3,26,4,33
0,20,2,24,4,48,1,24,3,44,5,92
1,12,2,21,5,59,0,14,3,26,4,33
0,23,3,34,5,47,1,11,2,2,4,13
1,15,3,24,5,60,0,9,2,21,4,36
1,12,4,27,5,51,0,12,2,15,3,24
2,12,3,26,5,62,0,2,1,24,4,36
1,15,4,19,5,56,0,22,2,4,3,37
2,7,4,29,5,65,0,14,1,22,3,36
0,4,4,34,5,61,1,23,2,11,3,27
1,14,4,37,5,55,0,4,2,23,3,18
0,21,3,41,4,39,1,20,2,19,5,80
2,5,3,30,5,59,0,6,1,24,4,29
1,17,4,18,5,57,0,22,2,1,3,39
2,20,3,37,4,34,0,23,1,14,5,71
2,7,3,38,5,61,0,22,1,16,4,23
2,24,3,38,4,39,0,23,1,15,5,77
0,13,4,31,5,63,1,19,2,12,3,32
1,20,3,31,5,52,0,11,2,1,4,21
1,10,4,26,5,60,0,24,2,16,3,34
1,23,2,16,5,63,0,1,3,24,4,39
0,11,1,22,5,69,2,14,3,33,4,36
0,21,1,13,5,68,2,21,3,34,4,34
0,13,3,36,4,42,1,23,2,19,5,78
1,15,4,25,5,50,0,10,2,10,3,25
0,21,3,40,4,38,1,19,2,19,5,78
1,11,3,34,5,50,0,23,2,5,4,16
0,14,3,38,4,43,1,24,2,19,5,81
0,12,3,36,4,43,1,24,2,19,5,79
1,11,2,22,5,65,0,21,3,32,4,33
0,15,1,17,5,70,2,21,3,32,4,38
1,16,3,23,5,56,0,7,2,17,4,33
0,13,4,26,5,50,1,11,2,15,3,24
1,20,3,22,5,61,0,2,2,19,4,39
0,11,1,21,5,70,2,17,3,32,4,38
2,3,3,32,5,59,0,8,1,24,4,27
0,14,4,25,5,50,1,11,2,14,3,25
2,24,4,25,5,46,0,20,1,1,3,21
2,9,3,28,5,61,0,4,1,24,4,33
1,22,2,6,5,66,0,16,3,38,4,28
1,15,3,28,5,48,0,13,2,5,4,20
1,18,4,26,5,52,0,8,2,8,3,26
1,22,3,33,4,45,0,11,2,23,5,78
0,9,4,31,5,59,1,19,2,12,3,28
1,20,2,10,5,64,0,14,3,34,4,30
0,15,3,38,4,42,1,23,2,19,5,80
1,14,4,24,5,50,0,12,2,10,3,26
0,14,3,32,5,52,1,18,2,2,4,20
0,5,3,29,5,58,1,24,2,5,4,29
0,12,3,31,5,63,1,19,2,13,4,32
2,22,3,33,4,40,0,15,1,18,5,73
2,9,3,30,5,63,0,6,1,24,4,33
1,19,3,42,4,35,0,23,2,16,5,77
2,24,4,30,5,43,0,7,1,6,3,13
0,2,1,24,5,66,2,16,3,26,4,40
1,14,4,19,5,57,0,24,2,5,3,38
1,12,4,31,5,63,0,20,2,19,3,32
0,6,1,23,5,67,2,15,3,29,4,38
1,20,3,26,5,49,0,6,2,3,4,23
2,8,3,32,5,48,0,24,1,8,4,16
0,8,1,18,5,66,2,22,3,26,4,40
2,16,3,42,4,35,0,23,1,19,5,77
1,21,2,8,5,65,0,15,3,36,4,29
2,21,3,20,5,49,0,12,1,8,4,29
2,22,4,32,5,47,0,5,1,10,3,15
0,11,4,29,5,59,1,19,2,10,3,30
1,15,3,31,5,61,0,16,2,15,4,30
1,10,3,30,5,63,0,20,2,23,4,33
0,20,4,26,5,53,1,7,2,19,3,27
1,17,2,16,5,69,0,19,3,36,4,33
1,23,2,11,5,70,0,13,3,36,4,34
0,19,1,21,5,62,2,1,3,40,4,22
1,23,3,34,4,47,0,11,2,24,5,81
0,24,3,37,4,33,1,13,2,20,5,70
1,22,3,41,4,38,0,19,2,16,5,79
1,22,2,7,5,66,0,15,3,37,4,29
0,17,3,28,5,54,1,11,2,15,4,26
2,20,3,22,5,61,0,3,1,19,4,39
2,19,3,37,4,40,0,16,1,21,5,77
0,22,3,30,5,53,1,8,2,15,4,23
0,18,1,12,5,65,2,23,3,30,4,35
1,24,2,6,5,67,0,13,3,37,4,30
0,12,3,29,5,60,1,17,2,14,4,31
1,20,3,27,5,51,0,7,2,4,4,24
1,24,2,13,5,62,0,1,3,25,4,37
2,13,3,31,5,61,0,14,1,17,4,30
2,5,3,34,5,62,0,11,1,23,4,28
1,13,3,27,5,58,0,14,2,18,4,31
2,2,4,24,5,66,0,20,1,22,3,42
1,20,3,24,5,54,0,4,2,10,4,30
1,13,3,35,5,50,0,22,2,2,4,15
0,20,4,27,5,53,1,6,2,21,3,26
1,19,4,23,5,59,0,17,2,4,3,36
2,24,3,24,4,42,0,6,1,18,5,66
0,10,3,28,5,63,1,18,2,17,4,35
1,19,2,21,5,63,0,4,3,23,4,40
2,12,3,45,4,35,0,22,1,23,5,80
2,19,3,32,4,43,0,8,1,24,5,75
1,6,3,29,5,59,0,23,2,24,4,30
1,8,4,25,5,56,0,23,2,17,3,31
1,16,3,22,5,56,0,6,2,18,4,34
0,4,1,24,5,67,2,15,3,28,4,39
1,16,2,17,5,58,0,9,3,25,4,33
2,19,3,23,5,59,0,6,1,17,4,36
2,19,4,26,5,49,0,16,1,7,3,23
1,21,2,11,5,67,0,14,3,35,4,32
0,24,4,22,5,60,1,14,2,8,3,38
1,15,2,22,5,68,0,16,3,31,4,37
2,23,3,36,4,35,0,24,1,12,5,71
0,21,3,40,4,39,1,19,2,20,5,79
0,13,1,21,5,71,2,16,3,34,4,37
0,17,1,19,5,69,2,14,3,36,4,33
1,17,4,18,5,56,0,21,2,1,3,38
1,19,2,12,5,70,0,20,3,39,4,31
0,11,3,24,5,56,1,13,2,19,4,32
2,23,3,38,4,45,0,16,1,22,5,83
1,21,3,42,4,34,0,21,2,13,5,76
0,8,3,30,5,59,1,22,2,7,4,29
2,5,3,35,5,57,0,18,1,17,4,22
1,14,3,29,5,51,0,15,2,8,4,22
2,23,3,19,5,59,0,2,1,17,4,40
2,18,4,31,5,61,0,17,1,13,3,30
2,22,4,32,5,46,0,4,1,10,3,14
0,11,3,28,5,60,1,17,2,15,4,32
0,7,3,29,5,59,1,22,2,8,4,30
1,24,3,28,4,47,0,4,2,23,5,75
1,13,3,32,5,49,0,19,2,4,4,17
0,23,3,28,5,40,1,5,2,7,4,12
2,24,4,31,5,43,0,5,1,7,3,12
2,2,3,39,5,58,0,22,1,17,4,19
1,21,3,22,5,63,0,1,2,20,4,41
1,14,3,27,5,57,0,13,2,16,4,30
2,21,3,22,5,50,0,15,1,7,4,28
0,1,4,39,5,58,1,18,2,21,3,19
1,23,2,11,5,65,0,8,3,31,4,34
0,19,3,24,5,48,1,5,2,19,4,24
0,5,4,33,5,60,1,22,2,11,3,27
1,14,4,24,5,61,0,23,2,10,3,37
2,22,3,34,4,43,0,13,1,21,5,77
1,13,4,27,5,60,0,20,2,14,3,33
0,17,3,32,5,53,1,15,2,6,4,21
2,6,4,30,5,67,0,13,1,24,3,37
1,12,2,21,5,69,0,24,3,36,4,33
1,10,4,32,5,48,0,6,2,22,3,16
0,8,1,22,5,64,2,12,3,30,4,34
0,22,4,19,5,50,1,9,2,10,3,31
0,18,4,29,5,60,1,13,2,16,3,31
0,15,1,19,5,70,2,17,3,34,4,36
2,20,3,20,5,50,0,10,1,10,4,30
0,22,3,32,5,46,1,10,2,4,4,14
2,3,3,37,5,56,0,21,1,16,4,19
0,14,4,32,5,55,1,9,2,23,3,23
0,5,3,29,5,68,1,24,2,15,4,39
1,17,3,31,5,61,0,14,2,13,4,30
0,24,1,13,5,69,2,19,3,37,4,32
2,10,4,27,5,56,0,12,1,17,3,29
2,9,3,25,5,58,0,1,1,24,4,33
0,15,4,29,5,57,1,13,2,16,3,28
0,22,3,42,4,33,1,20,2,13,5,75
1,24,2,11,5,71,0,12,3,36,4,35
1,23,3,45,4,36,0,22,2,13,5,81
1,20,2,10,5,66,0,16,3,36,4,30
1,10,2,22,5,64,0,22,3,32,4,32
2,7,3,38,5,63,0,20,1,18,4,25
2,14,4,34,5,55,0,1,1,20,3,21
0,17,3,31,5,50,1,14,2,5,4,19
1,11,3,35,5,63,0,24,2,17,4,28
0,15,3,37,4,43,1,22,2,21,5,80
0,9,3,28,5,57,1,19,2,10,4,29
1,13,4,24,5,57,0,20,2,11,3,33
0,22,1,11,5,65,2,21,3,33,4,32
0,13,4,26,5,60,1,21,2,5,3,34
0,12,3,28,5,60,1,16,2,16,4,32
2,12,3,30,5,60,0,12,1,18,4,30
0,13,4,29,5,59,1,17,2,12,3,30
2,15,4,31,5,57,0,10,1,16,3,26
1,19,3,38,4,41,0,19,2,22,5,79
0,9,4,36,5,62,1,17,2,19,3,26
0,23,3,41,4,39,1,18,2,21,5,80
0,22,1,12,5,68,2,22,3,34,4,34
2,15,3,26,5,59,0,8,1,18,4,33
0,9,1,24,5,71,2,14,3,33,4,38
2,16,3,26,5,60,0,8,1,18,4,34
1,19,3,25,5,61,0,6,2,17,4,36
2,24,3,27,5,55,0,23,1,4,4,28
0,17,1,18,5,69,2,16,3,35,4,34
2,10,4,28,5,65,0,19,1,18,3,37
2,6,3,37,5,63,0,17,1,20,4,26
1,14,2,22,5,68,0,18,3,32,4,36
1,12,4,30,5,56,0,14,2,18,3,26
1,11,3,31,5,59,0,20,2,17,4,28
1,16,4,31,5,61,0,14,2,15,3,30
1,12,3,35,5,50,0,23,2,3,4,15
2,4,3,33,5,57,0,13,1,20,4,24
1,20,4,29,5,51,0,2,2,9,3,22
1,6,3,29,5,58,0,23,2,23,4,29
0,22,3,40,4,39,1,18,2,21,5,79
0,21,3,45,4,37,1,24,2,13,5,82
0,12,1,21,5,65,2,11,3,33,4,32
0,13,3,26,5,59,1,13,2,20,4,33
0,15,1,17,5,64,2,15,3,32,4,32
1,22,2,4,5,66,0,18,3,40,4,26
0,10,3,28,5,62,1,18,2,16,4,34
2,8,3,33,5,61,0,13,1,20,4,28
0,21,4,22,5,56,1,13,2,9,3,34
2,4,4,26,5,69,0,21,1,22,3,43
0,11,1,19,5,66,2,17,3,30,4,36
0,21,1,11,5,64,2,21,3,32,4,32
1,14,3,28,5,50,0,14,2,8,4,22
2,21,3,40,4,39,0,22,1,18,5,79
0,6,3,27,5,66,1,21,2,18,4,39
2,4,4,28,5,66,0,14,1,24,3,38
1,18,2,14,5,67,0,17,3,35,4,32
0,5,3,24,5,64,1,19,2,21,4,40
0,2,4,35,5,57,1,20,2,15,3,22
1,17,4,30,5,62,0,15,2,13,3,32
0,23,1,18,5,62,2,3,3,41,4,21
1,23,3,34,4,42,0,11,2,19,5,76
0,21,3,24,5,48,1,3,2,21,4,24
1,22,3,46,4,37,0,24,2,15,5,83
0,20,4,23,5,59,1,16,2,7,3,36
1,16,2,12,5,67,0,23,3,39,4,28
1,10,4,31,5,58,0,17,2,21,3,27
0,5,3,26,5,66,1,21,2,19,4,40
1,14,4,28,5,59,0,17,2,14,3,31
1,13,2,23,5,65,0,16,3,29,4,36
0,9,3,30,5,58,1,21,2,7,4,28
0,23,1,14,5,58,2,7,3,37,4,21
2,17,3,25,5,61,0,6,1,19,4,36
2,5,3,33,5,57,0,14,1,19,4,24
0,16,1,16,5,65,2,17,3,32,4,33
2,8,4,24,5,58,0,18,1,16,3,34
2,13,4,25,5,60,0,23,1,12,3,35
1,24,3,46,4,27,0,22,2,3,5,73
1,18,4,27,5,54,0,9,2,9,3,27
0,20,3,40,4,34,1,20,2,14,5,74
1,18,4,23,5,58,0,17,2,5,3,35
0,22,3,41,4,33,1,19,2,14,5,74
2,13,3,44,4,35,0,22,1,22,5,79
1,19,3,25,5,60,0,6,2,16,4,35
2,24,3,22,5,51,0,17,1,5,4,29
2,19,3,21,5,59,0,2,1,19,4,38
0,24,3,44,4,26,1,20,2,6,5,70
0,10,4,25,5,59,1,24,2,1,3,34
0,13,3,30,5,62,1,17,2,15,4,32
2,8,3,30,5,59,0,9,1,21,4,29
0,10,3,31,5,58,1,21,2,6,4,27
1,12,3,25,5,59,0,13,2,22,4,34
1,22,2,5,5,66,0,17,3,39,4,27
1,21,3,43,4,45,0,22,2,24,5,88
2,11,4,26,5,59,0,18,1,15,3,33
0,21,3,25,5,51,1,4,2,22,4,26
0,19,3,38,4,41,1,19,2,22,5,79
2,8,4,28,5,70,0,22,1,20,3,42
1,23,3,46,4,38,0,23,2,15,5,84
1,24,3,47,4,36,0,23,2,12,5,83
0,12,4,26,5,62,1,24,2,2,3,36
1,24,2,10,5,65,0,7,3,31,4,34
0,16,4,28,5,56,1,12,2,16,3,28
2,16,3,24,5,61,0,3,1,21,4,37
2,13,3,29,5,61,0,10,1,19,4,32
2,15,4,27,5,60,0,21,1,12,3,33
2,4,3,39,5,62,0,20,1,19,4,23
1,22,2,14,5,71,0,13,3,35,4,36
2,21,4,30,5,49,0,10,1,9,3,19
1,12,3,35,5,61,0,23,2,14,4,26
0,17,3,27,5,57,1,10,2,20,4,30
1,20,3,21,5,63,0,1,2,22,4,42
1,11,4,35,5,49,0,3,2,24,3,14
1,16,4,29,5,62,0,17,2,13,3,33
0,21,3,44,4,38,1,23,2,15,5,82
1,19,3,37,4,42,0,18,2,23,5,79
0,16,3,27,5,59,1,11,2,21,4,32
1,19,4,26,5,51,0,6,2,7,3,25
1,16,4,25,5,61,0,20,2,9,3,36
2,6,4,25,5,64,0,20,1,19,3,39
0,24,3,27,5,51,1,3,2,21,4,24
2,18,3,27,5,59,0,13,1,14,4,32
0,15,4,26,5,60,1,19,2,7,3,34
0,14,1,22,5,68,2,10,3,36,4,32
1,22,2,11,5,67,0,12,3,34,4,33
1,19,2,12,5,67,0,17,3,36,4,31
2,24,3,25,5,55,0,19,1,6,4,30
2,21,3,28,5,53,0,24,1,4,4,25
1,23,3,30,5,54,0,7,2,1,4,24
1,22,3,38,4,46,0,16,2,24,5,84
1,24,2,8,5,70,0,14,3,38,4,32
2,16,3,22,5,58,0,2,1,20,4,36
0,21,4,26,5,54,1,7,2,19,3,28
0,16,3,25,5,57,1,9,2,23,4,32
1,9,3,33,5,57,0,24,2,15,4,24
1,20,3,33,4,43,0,13,2,23,5,76
1,20,4,29,5,61,0,12,2,9,3,32
1,14,4,32,5,54,0,8,2,18,3,22
2,13,4,28,5,58,0,15,1,15,3,30
1,15,3,31,5,57,0,16,2,11,4,26
